date,building,zone,usage_liters,temperature_c,rainfall_mm,is_anomaly,day_of_week,month
2026-09-11,Block D,Hostel Zone,62476,32.4,36.0,0,Friday,September
2026-09-11,Admin Block,Admin Zone,12648,28.4,6.8,0,Friday,September
2026-09-11,Library,Academic Zone,10325,33.1,2.2,0,Friday,September
2026-09-11,Cafeteria,Recreation Zone,21432,34.7,30.9,0,Friday,September
2026-09-12,Block A,Hostel Zone,41556,34.4,33.9,0,Saturday,September
2026-09-12,Block B,Hostel Zone,42297,39.4,29.9,0,Saturday,September
2026-09-12,Block C,Hostel Zone,39150,30.7,55.5,0,Saturday,September
2026-09-12,Block D,Hostel Zone,39611,32.4,20.0,0,Saturday,September
2026-09-12,Admin Block,Admin Zone,8946,34.4,30.0,0,Saturday,September
2026-09-12,Library,Academic Zone,6190,37.2,1.9,0,Saturday,September
2026-09-12,Cafeteria,Recreation Zone,10729,35.2,48.7,0,Saturday,September
2026-09-13,Block A,Hostel Zone,37083,37.4,14.7,0,Sunday,September
2026-09-13,Block B,Hostel Zone,40006,34.4,36.2,0,Sunday,September
2026-09-13,Block C,Hostel Zone,41986,38.7,7.0,0,Sunday,September
2026-09-13,Block D,Hostel Zone,34957,35.4,14.6,0,Sunday,September
2026-09-13,Admin Block,Admin Zone,9589,35.8,1.9,0,Sunday,September
2026-09-13,Library,Academic Zone,6570,33.9,21.1,0,Sunday,September
2026-09-13,Cafeteria,Recreation Zone,10784,40.3,22.8,0,Sunday,September
2026-09-14,Block A,Hostel Zone,61150,34.8,7.6,0,Monday,September
2026-09-14,Block B,Hostel Zone,64219,31.7,4.8,0,Monday,September
2026-09-14,Block C,Hostel Zone,53275,36.7,22.1,0,Monday,September
2026-09-14,Block D,Hostel Zone,56027,36.2,20.1,0,Monday,September
2026-09-14,Admin Block,Admin Zone,11588,34.4,14.1,0,Monday,September
2026-09-14,Library,Academic Zone,10235,30.5,18.0,0,Monday,September
2026-09-14,Cafeteria,Recreation Zone,18441,35.4,4.0,0,Monday,September
2026-09-15,Block A,Hostel Zone,53784,37.2,22.3,0,Tuesday,September
2026-09-15,Block B,Hostel Zone,60626,32.5,31.1,0,Tuesday,September
2026-09-15,Block C,Hostel Zone,54931,37.9,19.9,0,Tuesday,September
2026-09-15,Block D,Hostel Zone,64280,39.1,1.0,0,Tuesday,September
2026-09-15,Admin Block,Admin Zone,13068,42.6,14.8,0,Tuesday,September
2026-09-15,Library,Academic Zone,10373,33.3,20.8,0,Tuesday,September
2026-09-15,Cafeteria,Recreation Zone,17079,33.1,20.7,0,Tuesday,September
2026-09-16,Block A,Hostel Zone,61949,36.8,16.3,0,Wednesday,September
2026-09-16,Block B,Hostel Zone,59075,40.0,8.6,0,Wednesday,September
2026-09-16,Block C,Hostel Zone,54852,34.1,18.7,0,Wednesday,September
2026-09-16,Block D,Hostel Zone,59809,34.5,16.4,0,Wednesday,September
2026-09-16,Admin Block,Admin Zone,14988,34.3,4.8,0,Wednesday,September
2026-09-16,Library,Academic Zone,10959,38.7,8.4,0,Wednesday,September
2026-09-16,Cafeteria,Recreation Zone,18479,32.3,9.8,0,Wednesday,September
2026-09-17,Block A,Hostel Zone,61188,31.6,33.3,0,Thursday,September
2026-09-17,Block B,Hostel Zone,61314,32.7,1.4,0,Thursday,September
2026-09-17,Block C,Hostel Zone,49029,39.1,25.7,0,Thursday,September
2026-09-17,Block D,Hostel Zone,65393,34.8,45.4,0,Thursday,September
2026-09-17,Admin Block,Admin Zone,13863,33.7,18.7,0,Thursday,September
2026-09-17,Library,Academic Zone,8408,34.0,16.3,0,Thursday,September
2026-09-17,Cafeteria,Recreation Zone,19640,41.3,22.7,0,Thursday,September
2026-09-18,Block A,Hostel Zone,53063,38.8,7.0,0,Friday,September
2026-09-18,Block B,Hostel Zone,69186,32.8,24.6,0,Friday,September
2026-09-18,Block C,Hostel Zone,60539,42.5,11.5,0,Friday,September
2026-09-18,Block D,Hostel Zone,56015,40.3,34.2,0,Friday,September
2026-09-18,Admin Block,Admin Zone,13434,35.0,25.4,0,Friday,September
2026-09-18,Library,Academic Zone,10394,37.9,7.3,0,Friday,September
2026-09-18,Cafeteria,Recreation Zone,19855,34.3,19.4,0,Friday,September
2026-09-19,Block A,Hostel Zone,35334,29.8,12.8,0,Saturday,September
2026-09-19,Block B,Hostel Zone,41492,32.4,4.1,0,Saturday,September
2026-09-19,Block C,Hostel Zone,41848,38.4,26.3,0,Saturday,September
2026-09-19,Block D,Hostel Zone,44524,34.0,4.5,0,Saturday,September
2026-09-19,Admin Block,Admin Zone,9900,32.8,17.7,0,Saturday,September
2026-09-19,Library,Academic Zone,7004,31.0,8.8,0,Saturday,September
2026-09-19,Cafeteria,Recreation Zone,12073,36.4,12.5,0,Saturday,September
2026-09-20,Block A,Hostel Zone,45000,33.8,27.6,0,Sunday,September
2026-09-20,Block B,Hostel Zone,41671,38.3,1.0,0,Sunday,September
2026-09-20,Block C,Hostel Zone,36854,36.3,2.9,0,Sunday,September
2026-09-20,Block D,Hostel Zone,39984,34.1,14.9,0,Sunday,September
2026-09-20,Admin Block,Admin Zone,9912,28.2,22.9,0,Sunday,September
2026-09-20,Library,Academic Zone,7045,40.4,13.5,0,Sunday,September
2026-09-20,Cafeteria,Recreation Zone,12535,32.9,14.1,0,Sunday,September
2026-09-21,Block A,Hostel Zone,59173,42.5,15.5,0,Monday,September
2026-09-21,Block B,Hostel Zone,60230,33.7,34.2,0,Monday,September
2026-09-21,Block C,Hostel Zone,53399,34.1,77.3,0,Monday,September
2026-09-21,Block D,Hostel Zone,60771,30.7,51.1,0,Monday,September
2026-09-21,Admin Block,Admin Zone,15721,34.1,19.7,0,Monday,September
2026-09-21,Library,Academic Zone,9472,35.0,7.0,0,Monday,September
2026-09-21,Cafeteria,Recreation Zone,19370,32.0,8.4,0,Monday,September
2026-09-22,Block A,Hostel Zone,60792,38.1,19.5,0,Tuesday,September
2026-09-22,Block B,Hostel Zone,55178,33.4,4.7,0,Tuesday,September
2026-09-22,Block C,Hostel Zone,53926,39.5,36.3,0,Tuesday,September
2026-09-22,Block D,Hostel Zone,53453,31.2,24.1,0,Tuesday,September
2026-09-22,Admin Block,Admin Zone,13690,39.9,8.6,0,Tuesday,September
2026-09-22,Library,Academic Zone,9260,37.5,14.0,0,Tuesday,September
2026-09-22,Cafeteria,Recreation Zone,18356,31.6,11.6,0,Tuesday,September
2026-09-23,Block A,Hostel Zone,51892,38.6,30.0,0,Wednesday,September
2026-09-23,Block B,Hostel Zone,61535,35.4,51.8,0,Wednesday,September
2026-09-23,Block C,Hostel Zone,58027,30.9,6.9,0,Wednesday,September
2026-09-23,Block D,Hostel Zone,60611,37.4,34.3,0,Wednesday,September
2026-09-23,Admin Block,Admin Zone,14799,36.9,14.2,0,Wednesday,September
2026-09-23,Library,Academic Zone,9925,30.2,20.3,0,Wednesday,September
2026-09-23,Cafeteria,Recreation Zone,16491,35.4,23.5,0,Wednesday,September
2026-09-24,Block A,Hostel Zone,52434,39.1,19.8,0,Thursday,September
2026-09-24,Block B,Hostel Zone,61625,35.7,24.9,0,Thursday,September
2026-09-24,Block C,Hostel Zone,57542,34.6,5.8,0,Thursday,September
2026-09-24,Block D,Hostel Zone,111317,34.6,30.2,1,Thursday,September
2026-09-24,Admin Block,Admin Zone,15147,35.7,14.9,0,Thursday,September
2026-09-24,Library,Academic Zone,10940,37.0,7.7,0,Thursday,September
2026-09-24,Cafeteria,Recreation Zone,20039,30.8,2.9,0,Thursday,September
2026-09-25,Block A,Hostel Zone,62704,36.7,35.1,0,Friday,September
2026-09-25,Block B,Hostel Zone,52957,37.9,29.7,0,Friday,September
2026-09-25,Block C,Hostel Zone,56426,36.0,18.2,0,Friday,September
2026-09-25,Block D,Hostel Zone,48924,34.3,27.9,0,Friday,September
2026-09-25,Admin Block,Admin Zone,14737,29.4,9.6,0,Friday,September
2026-09-25,Library,Academic Zone,9294,31.8,3.6,0,Friday,September
2026-09-25,Cafeteria,Recreation Zone,16918,39.6,2.8,0,Friday,September
2026-09-26,Block A,Hostel Zone,44857,33.9,1.8,0,Saturday,September
2026-09-26,Block B,Hostel Zone,43676,36.6,21.4,0,Saturday,September
2026-09-26,Block C,Hostel Zone,38184,35.5,13.9,0,Saturday,September
2026-09-26,Block D,Hostel Zone,42246,31.1,54.0,0,Saturday,September
2026-09-26,Admin Block,Admin Zone,8238,39.9,19.2,0,Saturday,September
2026-09-26,Library,Academic Zone,5997,37.0,28.8,0,Saturday,September
2026-09-26,Cafeteria,Recreation Zone,12494,36.2,24.5,0,Saturday,September
2026-09-27,Block A,Hostel Zone,42036,31.5,11.1,0,Sunday,September
2026-09-27,Block B,Hostel Zone,37929,33.9,58.9,0,Sunday,September
2026-09-27,Block C,Hostel Zone,36986,34.2,37.3,0,Sunday,September
2026-09-27,Block D,Hostel Zone,38251,36.6,6.6,0,Sunday,September
2026-09-27,Admin Block,Admin Zone,8973,31.5,8.7,0,Sunday,September
2026-09-27,Library,Academic Zone,6988,34.8,4.0,0,Sunday,September
2026-09-27,Cafeteria,Recreation Zone,12468,37.3,21.8,0,Sunday,September
2026-09-28,Block A,Hostel Zone,58329,35.1,18.4,0,Monday,September
2026-09-28,Block B,Hostel Zone,63573,35.8,30.5,0,Monday,September
2026-09-28,Block C,Hostel Zone,49773,37.8,6.2,0,Monday,September
2026-09-28,Block D,Hostel Zone,60380,33.9,10.0,0,Monday,September
2026-09-28,Admin Block,Admin Zone,14237,28.8,10.6,0,Monday,September
2026-09-28,Library,Academic Zone,8563,32.9,27.8,0,Monday,September
2026-09-28,Cafeteria,Recreation Zone,16543,34.0,12.6,0,Monday,September
2026-09-29,Block A,Hostel Zone,58160,40.6,8.7,0,Tuesday,September
2026-09-29,Block B,Hostel Zone,57679,34.7,19.5,0,Tuesday,September
2026-09-29,Block C,Hostel Zone,55786,35.9,18.5,0,Tuesday,September
2026-09-29,Block D,Hostel Zone,65348,34.2,20.5,0,Tuesday,September
2026-09-29,Admin Block,Admin Zone,13424,38.2,17.7,0,Tuesday,September
2026-09-29,Library,Academic Zone,8885,32.7,13.4,0,Tuesday,September
2026-09-29,Cafeteria,Recreation Zone,16237,28.5,12.3,0,Tuesday,September
2026-09-30,Block A,Hostel Zone,58410,38.5,21.4,0,Wednesday,September
2026-09-30,Block B,Hostel Zone,60571,34.1,24.5,0,Wednesday,September
2026-09-30,Block C,Hostel Zone,59080,30.4,24.5,0,Wednesday,September
2026-09-30,Block D,Hostel Zone,60232,34.7,19.6,0,Wednesday,September
2026-09-30,Admin Block,Admin Zone,14552,32.4,11.8,0,Wednesday,September
2026-09-30,Library,Academic Zone,9012,36.7,27.2,0,Wednesday,September
2026-09-30,Cafeteria,Recreation Zone,16938,29.1,2.9,0,Wednesday,September
2026-10-01,Block A,Hostel Zone,52195,30.4,14.1,0,Thursday,October
2026-10-01,Block B,Hostel Zone,50632,29.4,6.3,0,Thursday,October
2026-10-01,Block C,Hostel Zone,47396,32.6,17.8,0,Thursday,October
2026-10-01,Block D,Hostel Zone,37419,36.0,6.4,0,Thursday,October
2026-10-01,Admin Block,Admin Zone,14434,37.9,50.0,0,Thursday,October
2026-10-01,Library,Academic Zone,7787,28.1,13.3,0,Thursday,October
2026-10-01,Cafeteria,Recreation Zone,15526,34.4,5.1,0,Thursday,October
2026-10-02,Block A,Hostel Zone,50070,32.9,5.3,0,Friday,October
2026-10-02,Block B,Hostel Zone,50533,35.0,13.9,0,Friday,October
2026-10-02,Block C,Hostel Zone,45895,32.8,25.0,0,Friday,October
2026-10-02,Block D,Hostel Zone,43802,35.3,41.4,0,Friday,October
2026-10-02,Admin Block,Admin Zone,13731,32.4,27.6,0,Friday,October
2026-10-02,Library,Academic Zone,7564,35.5,13.0,0,Friday,October
2026-10-02,Cafeteria,Recreation Zone,16201,31.7,14.4,0,Friday,October
2026-10-03,Block A,Hostel Zone,34798,31.6,9.3,0,Saturday,October
2026-10-03,Block B,Hostel Zone,36306,37.9,13.8,0,Saturday,October
2026-10-03,Block C,Hostel Zone,26742,33.6,16.8,0,Saturday,October
2026-10-03,Block D,Hostel Zone,34581,30.6,8.7,0,Saturday,October
2026-10-03,Admin Block,Admin Zone,8683,35.2,1.9,0,Saturday,October
2026-10-03,Library,Academic Zone,5883,33.3,19.5,0,Saturday,October
2026-10-03,Cafeteria,Recreation Zone,11137,26.1,17.4,0,Saturday,October
2026-10-04,Block A,Hostel Zone,30732,33.2,2.7,0,Sunday,October
2026-10-04,Block B,Hostel Zone,32642,34.2,44.1,0,Sunday,October
2026-10-04,Block C,Hostel Zone,34461,34.0,19.4,0,Sunday,October
2026-10-04,Block D,Hostel Zone,31509,35.1,5.2,0,Sunday,October
2026-10-04,Admin Block,Admin Zone,9028,33.2,26.9,0,Sunday,October
2026-10-04,Library,Academic Zone,5437,34.9,2.3,0,Sunday,October
2026-10-04,Cafeteria,Recreation Zone,9552,25.2,13.3,0,Sunday,October
2026-10-05,Block A,Hostel Zone,52473,34.9,5.5,0,Monday,October
2026-10-05,Block B,Hostel Zone,52728,33.6,2.6,0,Monday,October
2026-10-05,Block C,Hostel Zone,44329,33.1,14.2,0,Monday,October
2026-10-05,Block D,Hostel Zone,54981,30.1,20.9,0,Monday,October
2026-10-05,Admin Block,Admin Zone,11468,31.0,23.5,0,Monday,October
2026-10-05,Library,Academic Zone,7554,37.1,3.2,0,Monday,October
2026-10-05,Cafeteria,Recreation Zone,17124,32.7,5.4,0,Monday,October
2026-10-06,Block A,Hostel Zone,54549,32.0,13.9,0,Tuesday,October
2026-10-06,Block B,Hostel Zone,53278,39.8,54.0,0,Tuesday,October
2026-10-06,Block C,Hostel Zone,41215,31.6,25.6,0,Tuesday,October
2026-10-06,Block D,Hostel Zone,48590,37.3,17.5,0,Tuesday,October
2026-10-06,Admin Block,Admin Zone,11793,30.8,16.9,0,Tuesday,October
2026-10-06,Library,Academic Zone,7834,35.9,38.8,0,Tuesday,October
2026-10-06,Cafeteria,Recreation Zone,15831,31.4,42.3,0,Tuesday,October
2026-10-07,Block A,Hostel Zone,50607,39.2,23.0,0,Wednesday,October
2026-10-07,Block B,Hostel Zone,50872,30.8,15.7,0,Wednesday,October
2026-10-07,Block C,Hostel Zone,50339,33.4,38.7,0,Wednesday,October
2026-10-07,Block D,Hostel Zone,51296,25.5,24.0,0,Wednesday,October
2026-10-07,Admin Block,Admin Zone,12303,35.4,30.9,0,Wednesday,October
2026-10-07,Library,Academic Zone,8876,34.3,3.5,0,Wednesday,October
2026-10-07,Cafeteria,Recreation Zone,14650,31.8,27.2,0,Wednesday,October
2026-10-08,Block A,Hostel Zone,45256,33.6,10.9,0,Thursday,October
2026-10-08,Block B,Hostel Zone,44925,32.1,21.1,0,Thursday,October
2026-10-08,Block C,Hostel Zone,47837,35.4,12.3,0,Thursday,October
2026-10-08,Block D,Hostel Zone,48129,37.9,34.8,0,Thursday,October
2026-10-08,Admin Block,Admin Zone,11943,39.6,4.8,0,Thursday,October
2026-10-08,Library,Academic Zone,7508,30.4,16.1,0,Thursday,October
2026-10-08,Cafeteria,Recreation Zone,13888,38.4,36.1,0,Thursday,October
2026-10-09,Block A,Hostel Zone,46871,33.4,11.3,0,Friday,October
2026-10-09,Block B,Hostel Zone,48964,31.7,13.6,0,Friday,October
2026-10-09,Block C,Hostel Zone,46672,28.5,20.8,0,Friday,October
2026-10-09,Block D,Hostel Zone,41427,33.1,24.2,0,Friday,October
2026-10-09,Admin Block,Admin Zone,12579,38.3,39.6,0,Friday,October
2026-10-09,Library,Academic Zone,8271,33.6,45.4,0,Friday,October
2026-10-09,Cafeteria,Recreation Zone,14717,30.3,2.7,0,Friday,October
2026-10-10,Block A,Hostel Zone,31340,37.0,18.7,0,Saturday,October
2026-10-10,Block B,Hostel Zone,37140,29.3,6.9,0,Saturday,October
2026-10-10,Block C,Hostel Zone,32838,35.6,35.1,0,Saturday,October
2026-10-10,Block D,Hostel Zone,34037,31.0,11.1,0,Saturday,October
2026-10-10,Admin Block,Admin Zone,7702,30.6,3.6,0,Saturday,October
2026-10-10,Library,Academic Zone,5519,28.4,15.8,0,Saturday,October
2026-10-10,Cafeteria,Recreation Zone,9632,33.5,34.5,0,Saturday,October
2026-10-11,Block A,Hostel Zone,29213,31.1,5.0,0,Sunday,October
2026-10-11,Block B,Hostel Zone,31963,33.6,20.6,0,Sunday,October
2026-10-11,Block C,Hostel Zone,28800,37.6,2.8,0,Sunday,October
2026-10-11,Block D,Hostel Zone,34261,31.5,10.9,0,Sunday,October
2026-10-11,Admin Block,Admin Zone,7302,31.2,5.7,0,Sunday,October
2026-10-11,Library,Academic Zone,5431,37.0,2.0,0,Sunday,October
2026-10-11,Cafeteria,Recreation Zone,11419,30.9,25.2,0,Sunday,October
2026-10-12,Block A,Hostel Zone,38564,29.8,41.4,0,Monday,October
2026-10-12,Block B,Hostel Zone,57340,31.7,2.2,0,Monday,October
2026-10-12,Block C,Hostel Zone,47247,30.6,7.4,0,Monday,October
2026-10-12,Block D,Hostel Zone,52787,34.9,20.8,0,Monday,October
2026-10-12,Admin Block,Admin Zone,14141,33.9,3.3,0,Monday,October
2026-10-12,Library,Academic Zone,8426,31.4,8.5,0,Monday,October
2026-10-12,Cafeteria,Recreation Zone,14394,32.5,21.2,0,Monday,October
2026-10-13,Block A,Hostel Zone,52277,36.6,29.8,0,Tuesday,October
2026-10-13,Block B,Hostel Zone,45126,39.3,32.5,0,Tuesday,October
2026-10-13,Block C,Hostel Zone,46596,32.8,6.4,0,Tuesday,October
2026-10-13,Block D,Hostel Zone,44572,29.3,10.7,0,Tuesday,October
2026-10-13,Admin Block,Admin Zone,11842,29.3,20.3,0,Tuesday,October
2026-10-13,Library,Academic Zone,8490,33.0,39.5,0,Tuesday,October
2026-10-13,Cafeteria,Recreation Zone,14921,35.2,13.4,0,Tuesday,October
2026-10-14,Block A,Hostel Zone,48735,31.9,15.9,0,Wednesday,October
2026-10-14,Block B,Hostel Zone,52108,37.9,21.5,0,Wednesday,October
2026-10-14,Block C,Hostel Zone,50407,34.3,24.1,0,Wednesday,October
2026-10-14,Block D,Hostel Zone,48653,30.6,17.7,0,Wednesday,October
2026-10-14,Admin Block,Admin Zone,13392,31.9,11.3,0,Wednesday,October
2026-10-14,Library,Academic Zone,8362,37.9,2.9,0,Wednesday,October
2026-10-14,Cafeteria,Recreation Zone,14073,39.4,6.1,0,Wednesday,October
2026-10-15,Block A,Hostel Zone,43062,33.5,12.3,0,Thursday,October
2026-10-15,Block B,Hostel Zone,50167,38.6,6.6,0,Thursday,October
2026-10-15,Block C,Hostel Zone,46912,30.5,11.4,0,Thursday,October
2026-10-15,Block D,Hostel Zone,49268,38.7,8.6,0,Thursday,October
2026-10-15,Admin Block,Admin Zone,12123,38.2,4.6,0,Thursday,October
2026-10-15,Library,Academic Zone,8452,34.7,20.3,0,Thursday,October
2026-10-15,Cafeteria,Recreation Zone,24534,32.5,3.2,1,Thursday,October
2026-10-16,Block A,Hostel Zone,48148,30.1,11.0,0,Friday,October
2026-10-16,Block B,Hostel Zone,48505,33.1,23.3,0,Friday,October
2026-10-16,Block C,Hostel Zone,45401,30.0,7.1,0,Friday,October
2026-10-16,Block D,Hostel Zone,53511,35.2,19.3,0,Friday,October
2026-10-16,Admin Block,Admin Zone,12352,30.7,9.3,0,Friday,October
2026-10-16,Library,Academic Zone,8837,33.3,28.4,0,Friday,October
2026-10-16,Cafeteria,Recreation Zone,14284,38.3,4.0,0,Friday,October
2026-10-17,Block A,Hostel Zone,32217,37.0,2.5,0,Saturday,October
2026-10-17,Block B,Hostel Zone,65441,32.9,7.2,1,Saturday,October
2026-10-17,Block C,Hostel Zone,29278,32.0,20.6,0,Saturday,October
2026-10-17,Block D,Hostel Zone,32876,33.3,13.2,0,Saturday,October
2026-10-17,Admin Block,Admin Zone,8670,33.8,13.8,0,Saturday,October
2026-10-17,Library,Academic Zone,5906,35.9,11.9,0,Saturday,October
2026-10-17,Cafeteria,Recreation Zone,10638,29.9,11.6,0,Saturday,October
2026-10-18,Block A,Hostel Zone,33601,37.0,18.6,0,Sunday,October
2026-10-18,Block B,Hostel Zone,32780,33.4,2.9,0,Sunday,October
2026-10-18,Block C,Hostel Zone,36510,37.3,8.1,0,Sunday,October
2026-10-18,Block D,Hostel Zone,33642,36.8,17.9,0,Sunday,October
2026-10-18,Admin Block,Admin Zone,8912,36.7,11.1,0,Sunday,October
2026-10-18,Library,Academic Zone,5231,34.5,10.3,0,Sunday,October
2026-10-18,Cafeteria,Recreation Zone,9577,36.1,27.8,0,Sunday,October
2026-10-19,Block A,Hostel Zone,47911,37.6,23.9,0,Monday,October
2026-10-19,Block B,Hostel Zone,52373,35.4,18.1,0,Monday,October
2026-10-19,Block C,Hostel Zone,45405,36.1,5.7,0,Monday,October
2026-10-19,Block D,Hostel Zone,48907,33.0,18.7,0,Monday,October
2026-10-19,Admin Block,Admin Zone,14049,37.2,28.5,0,Monday,October
2026-10-19,Library,Academic Zone,7220,28.5,20.5,0,Monday,October
2026-10-19,Cafeteria,Recreation Zone,13845,35.0,20.5,0,Monday,October
2026-10-20,Block A,Hostel Zone,51200,31.7,30.3,0,Tuesday,October
2026-10-20,Block B,Hostel Zone,48698,36.7,15.3,0,Tuesday,October
2026-10-20,Block C,Hostel Zone,46855,33.5,7.7,0,Tuesday,October
2026-10-20,Block D,Hostel Zone,52664,35.9,5.8,0,Tuesday,October
2026-10-20,Admin Block,Admin Zone,12060,34.7,10.9,0,Tuesday,October
2026-10-20,Library,Academic Zone,9471,31.9,11.8,0,Tuesday,October
2026-10-20,Cafeteria,Recreation Zone,16795,31.5,21.9,0,Tuesday,October
2026-10-21,Block A,Hostel Zone,49365,40.1,11.4,0,Wednesday,October
2026-10-21,Block B,Hostel Zone,50173,29.0,21.0,0,Wednesday,October
2026-10-21,Block C,Hostel Zone,43746,30.4,11.8,0,Wednesday,October
2026-10-21,Block D,Hostel Zone,53130,40.1,33.9,0,Wednesday,October
2026-10-21,Admin Block,Admin Zone,10698,27.5,27.3,0,Wednesday,October
2026-10-21,Library,Academic Zone,8054,33.9,6.5,0,Wednesday,October
2026-10-21,Cafeteria,Recreation Zone,15254,27.1,36.4,0,Wednesday,October
2026-10-22,Block A,Hostel Zone,52874,36.8,21.4,0,Thursday,October
2026-10-22,Block B,Hostel Zone,52552,35.6,38.5,0,Thursday,October
2026-10-22,Block C,Hostel Zone,46076,30.2,33.6,0,Thursday,October
2026-10-22,Block D,Hostel Zone,51429,32.1,2.3,0,Thursday,October
2026-10-22,Admin Block,Admin Zone,13221,34.4,15.6,0,Thursday,October
2026-10-22,Library,Academic Zone,7597,39.8,8.9,0,Thursday,October
2026-10-22,Cafeteria,Recreation Zone,15670,38.2,14.6,0,Thursday,October
2026-10-23,Block A,Hostel Zone,46567,32.9,26.2,0,Friday,October
2026-10-23,Block B,Hostel Zone,45935,33.2,19.7,0,Friday,October
2026-10-23,Block C,Hostel Zone,47727,37.0,25.2,0,Friday,October
2026-10-23,Block D,Hostel Zone,55665,34.2,24.1,0,Friday,October
2026-10-23,Admin Block,Admin Zone,10436,33.5,19.2,0,Friday,October
2026-10-23,Library,Academic Zone,8282,32.8,14.2,0,Friday,October
2026-10-23,Cafeteria,Recreation Zone,14832,34.2,20.7,0,Friday,October
2026-10-24,Block A,Hostel Zone,36436,31.7,6.2,0,Saturday,October
2026-10-24,Block B,Hostel Zone,39090,32.5,4.1,0,Saturday,October
2026-10-24,Block C,Hostel Zone,33182,35.9,3.5,0,Saturday,October
2026-10-24,Block D,Hostel Zone,34612,32.8,7.5,0,Saturday,October
2026-10-24,Admin Block,Admin Zone,8293,28.4,31.2,0,Saturday,October
2026-10-24,Library,Academic Zone,5333,35.0,26.9,0,Saturday,October
2026-10-24,Cafeteria,Recreation Zone,11413,37.1,5.4,0,Saturday,October
2026-10-25,Block A,Hostel Zone,66654,32.7,21.7,1,Sunday,October
2026-10-25,Block B,Hostel Zone,34496,35.4,9.3,0,Sunday,October
2026-10-25,Block C,Hostel Zone,32417,30.0,8.1,0,Sunday,October
2026-10-25,Block D,Hostel Zone,32522,32.3,20.7,0,Sunday,October
2026-10-25,Admin Block,Admin Zone,7406,29.8,38.3,0,Sunday,October
2026-10-25,Library,Academic Zone,5378,36.4,21.0,0,Sunday,October
2026-10-25,Cafeteria,Recreation Zone,10550,27.7,23.5,0,Sunday,October
2026-10-26,Block A,Hostel Zone,51510,31.6,34.0,0,Monday,October
2026-10-26,Block B,Hostel Zone,52564,32.0,10.7,0,Monday,October
2026-10-26,Block C,Hostel Zone,50849,33.3,9.8,0,Monday,October
2026-10-26,Block D,Hostel Zone,51901,32.9,17.4,0,Monday,October
2026-10-26,Admin Block,Admin Zone,11945,35.8,2.5,0,Monday,October
2026-10-26,Library,Academic Zone,6190,31.5,12.2,0,Monday,October
2026-10-26,Cafeteria,Recreation Zone,17243,34.9,17.6,0,Monday,October
2026-10-27,Block A,Hostel Zone,49476,34.1,5.6,0,Tuesday,October
2026-10-27,Block B,Hostel Zone,53365,34.2,45.7,0,Tuesday,October
2026-10-27,Block C,Hostel Zone,45913,34.7,17.8,0,Tuesday,October
2026-10-27,Block D,Hostel Zone,46157,33.5,20.5,0,Tuesday,October
2026-10-27,Admin Block,Admin Zone,14173,32.5,63.1,0,Tuesday,October
2026-10-27,Library,Academic Zone,7497,34.1,30.5,0,Tuesday,October
2026-10-27,Cafeteria,Recreation Zone,15273,35.5,9.7,0,Tuesday,October
2026-10-28,Block A,Hostel Zone,46211,33.3,18.2,0,Wednesday,October
2026-10-28,Block B,Hostel Zone,52035,33.0,5.8,0,Wednesday,October
2026-10-28,Block C,Hostel Zone,51081,31.2,10.6,0,Wednesday,October
2026-10-28,Block D,Hostel Zone,40041,30.5,22.7,0,Wednesday,October
2026-10-28,Admin Block,Admin Zone,11600,30.6,7.7,0,Wednesday,October
2026-10-28,Library,Academic Zone,8262,30.4,31.4,0,Wednesday,October
2026-10-28,Cafeteria,Recreation Zone,16730,30.3,37.8,0,Wednesday,October
2026-10-29,Block A,Hostel Zone,43417,31.3,19.0,0,Thursday,October
2026-10-29,Block B,Hostel Zone,53064,31.2,25.4,0,Thursday,October
2026-10-29,Block C,Hostel Zone,49141,35.4,7.3,0,Thursday,October
2026-10-29,Block D,Hostel Zone,48441,35.3,55.7,0,Thursday,October
2026-10-29,Admin Block,Admin Zone,20830,35.0,5.1,1,Thursday,October
2026-10-29,Library,Academic Zone,9139,32.4,27.7,0,Thursday,October
2026-10-29,Cafeteria,Recreation Zone,15372,30.0,0.7,0,Thursday,October
2026-10-30,Block A,Hostel Zone,46685,34.1,5.6,0,Friday,October
2026-10-30,Block B,Hostel Zone,59148,30.1,21.6,0,Friday,October
2026-10-30,Block C,Hostel Zone,45212,34.1,18.8,0,Friday,October
2026-10-30,Block D,Hostel Zone,45505,32.6,13.1,0,Friday,October
2026-10-30,Admin Block,Admin Zone,12854,33.3,10.8,0,Friday,October
2026-10-30,Library,Academic Zone,7984,36.5,20.4,0,Friday,October
2026-10-30,Cafeteria,Recreation Zone,14796,31.5,24.5,0,Friday,October
2026-10-31,Block A,Hostel Zone,38705,34.3,30.4,0,Saturday,October
2026-10-31,Block B,Hostel Zone,36914,30.3,37.4,0,Saturday,October
2026-10-31,Block C,Hostel Zone,29932,30.6,18.4,0,Saturday,October
2026-10-31,Block D,Hostel Zone,33163,33.8,2.7,0,Saturday,October
2026-10-31,Admin Block,Admin Zone,8843,31.2,12.9,0,Saturday,October
2026-10-31,Library,Academic Zone,5511,34.5,8.5,0,Saturday,October
2026-10-31,Cafeteria,Recreation Zone,9510,33.8,17.1,0,Saturday,October
2026-11-01,Block A,Hostel Zone,25518,34.7,7.8,0,Sunday,November
